Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,Cultivar,dev_stage,AGE,Ecotype,isolate,Collection_Date,treatment,BIOMATERIAL_PROVIDER,collected_by,disease,replicate,sample_type,disease_stage,temp,cell_type,Replicate_and_Read,sex,GEO_Accession (exp),source_name,ID,tmp,growth_protocol,Sample_Name,agent,common_name,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,external_id,genotype,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),growth_facility,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,isolation_and_growth_condition,organism_common_name,plant_developmental_stage,plant_growth_medium,plant_structure,Source_material_identifiers,Submitter_Id,pair_end_sequencing,aliquot,BREED,coded/blinded_study_arm,Sample_id,strain,test_day,time_of_blood_draw,unblinded_study_arm,Host,isolation_source,Biological_Replicate,differentiation,plant_treatment,=replicate,paried,replicated,host_strain,infection_timepoint,phage,breeding_method,lat_lon,height_or_length,N,air_temp_regm,altitude,antibiotic_regm,env_broad_scale,env_local_scale,env_medium,source_uvig,virus_enrich_appr,humidity,Temperature_Range,tissues,age_units,Annual.household.income..Biospecimen.,Anti.infective..Biospecimen.,Autism.spectrum.disorder..Biospecimen.,Average.conc..Extract.,Batch..OmicsFileSet.,Behavior.video.submitted..M3...Biospecimen.,Biospecimen.Barcode,Biospecimen.consumption,Biospecimen.consumption.unit,Biospecimen.Date.Collected,Biospecimen.Description,Biospecimen.ID,Biospecimen.location..Extract.,Biospecimen.mass,Biospecimen.mass.unit,Biospecimen.Name,Born.by.caesarian.section..Biospecimen.,Born.prematurely..Biospecimen.,Conc1..Extract.,Conc2..Extract.,Constipation..Biospecimen.,Conversation.ability..Biospecimen.,Dairy..consumption.frequency...Biospecimen.,Developmental_stage,Diarrhea..Biospecimen.,Diet.during.infancy..Biospecimen.,Dietary.regime..Biospecimen.,Dietary.restrictions..M3...Biospecimen.,Dietary.restrictions.details..M3...Biospecimen.,Dietary.supplement..Biospecimen.,Environmental.tobacco.smoke.exposure..Biospecimen.,Extract.Barcode,Extract.concentration,Extract.concentration.unit
SRR16550220,RNA-Seq,150,3176547600,SAMN22547269,995422995,ZHEJIANG NORMAL UNIVERSITY,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX12752395,HiSeq X Ten,SINGLE,PCR,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2021-10-23T00:00:00Z,2021-10-23T23:18:00Z,1,ONS5,SRP342871,PRJNA773973,ONS5_replicate 3,fruit,China,Asia,Plant,China: Jinhua,O'Neal,fruit (stage S5),8-year-old,,fruit (anthocyanin initially accumulates in the exocarp),,,W.D.Guo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16550221,RNA-Seq,150,3774420600,SAMN22547269,1181227526,ZHEJIANG NORMAL UNIVERSITY,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX12752394,HiSeq X Ten,SINGLE,PCR,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2021-10-23T00:00:00Z,2021-10-23T23:23:00Z,1,ONS5,SRP342871,PRJNA773973,ONS5_replicate 2,fruit,China,Asia,Plant,China: Jinhua,O'Neal,fruit (stage S5),8-year-old,,fruit (anthocyanin initially accumulates in the exocarp),,,W.D.Guo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16550222,RNA-Seq,150,4252571550,SAMN22547266,1328156565,ZHEJIANG NORMAL UNIVERSITY,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX12752393,HiSeq X Ten,SINGLE,PCR,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2021-10-23T00:00:00Z,2021-10-23T23:25:00Z,1,ON3,SRP342871,PRJNA773973,ON3_replicate 2,Individual flower bud from inflorescence,China,Asia,Plant,China: Jinhua,O'Neal,flower bud (stage III),8-year-old,,Individual flowers expanded beyond bracts,,,W.D.Guo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16550223,RNA-Seq,150,3685494150,SAMN22547266,1151240419,ZHEJIANG NORMAL UNIVERSITY,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX12752392,HiSeq X Ten,SINGLE,PCR,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2021-10-23T00:00:00Z,2021-10-23T23:21:00Z,1,ON3,SRP342871,PRJNA773973,ON3_replicate 1,Individual flower bud from inflorescence,China,Asia,Plant,China: Jinhua,O'Neal,flower bud (stage III),8-year-old,,Individual flowers expanded beyond bracts,,,W.D.Guo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907635,RNA-Seq,300,14542706700,SAMN27748570,4940127116,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX14985634,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T00:58:00Z,1,acid-middle treat_2,SRP372002,PRJNA831576,8,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,middle Gibberellic acid,,Xiaomin Wang,,,tissue sample,,8,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907636,RNA-Seq,300,14968552800,SAMN27748569,5062971730,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX14985633,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T00:56:00Z,1,acid-middle_1,SRP372002,PRJNA831576,7,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,middle Gibberellic acid,,Xiaomin Wang,,,tissue sample,,7,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907638,RNA-Seq,300,21311692500,SAMN27748567,7247476042,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX14985631,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T01:06:00Z,1,acid low_2,SRP372002,PRJNA831576,5,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,Gibberellic acid,,Xiaomin Wang,,,tissue sample,,5,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907639,RNA-Seq,300,18810436800,SAMN27748566,6435060872,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX14985630,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T01:05:00Z,1,acid low _1,SRP372002,PRJNA831576,4,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,Gibberellic acid,,Xiaomin Wang,,,tissue sample,,4,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907643,RNA-Seq,300,14451342000,SAMN27748564,5006767746,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX14985626,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T00:59:00Z,1,blank _2,SRP372002,PRJNA831576,2,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,water,,Xiaomin Wang,,,tissue sample,,2,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907644,RNA-Seq,300,16370050200,SAMN27748563,5883321118,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX14985625,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T01:06:00Z,1,blank _1,SRP372002,PRJNA831576,1,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,water,,Xiaomin Wang,,,tissue sample,,1,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18900467,RNA-Seq,297,18661936278,SAMN27748099,6040141523,JILIN UNIVERSITY,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX14978849,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2022-04-25T00:00:00Z,2022-04-25T15:53:00Z,1,B,SRP371842,PRJNA831018,VcMYB4a-OE of callus,Callus,China,Asia,Plant,China: Changchun,Bluecrop,not applicable,not applicable,not collected,not applicable,,overexpressionofVcMYB4agene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18900468,RNA-Seq,298,20751292180,SAMN27748098,6701977292,JILIN UNIVERSITY,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX14978848,Illumina NovaSeq 6000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium corymbosum,ILLUMINA,2022-04-25T00:00:00Z,2022-04-25T15:36:00Z,1,A,SRP371842,PRJNA831018,Control of callus,Callus,China,Asia,Plant,China: Changchun,Bluecrop,not applicable,not applicable,not collected,not applicable,,No treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907633,RNA-Seq,300,11804715300,SAMN27748572,3944977851,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX14985636,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T00:52:00Z,1,wang- acid high_1,SRP372002,PRJNA831576,10,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,,not applicate,not applicate,2019,High hormone,,Xiaomin Wang,,,tissue sample,,10,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907634,RNA-Seq,300,20364108300,SAMN27748571,7005575123,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX14985635,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T01:04:00Z,1,acid-middle treat_3,SRP372002,PRJNA831576,9,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,middle Gibberellic acid,,Xiaomin Wang,,,tissue sample,,9,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907637,RNA-Seq,300,19265968200,SAMN27748568,6626815546,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX14985632,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T01:06:00Z,1,acid low_3,SRP372002,PRJNA831576,6,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,Gibberellic acid,,Xiaomin Wang,,,tissue sample,,6,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907640,RNA-Seq,300,15221085600,SAMN27748565,5272365892,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX14985629,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T01:16:00Z,1,blank _3,SRP372002,PRJNA831576,3,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,two year old,not applicate,not applicate,2019,water,,Xiaomin Wang,,,tissue sample,,3,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907641,RNA-Seq,300,11459184900,SAMN27748574,3900432472,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX14985628,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T00:54:00Z,1,wang- acid high_3,SRP372002,PRJNA831576,12,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,,not applicate,not applicate,,High hormone,,,,,tissue sample,,12,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18907642,RNA-Seq,300,11503059000,SAMN27748573,3884102101,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14985627,Illumina HiSeq 2000,PAIRED,PCR,TRANSCRIPTOMIC,Vaccinium,ILLUMINA,2022-07-08T00:00:00Z,2022-04-25T00:54:00Z,1,wang- acid high_2,SRP372002,PRJNA831576,11,fruit,China,Asia,Plant,China: Nanjing,Baldwin,Ripening,,not applicate,not applicate,2019,High hormone,,Xiaomin Wang,,,tissue sample,,11,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977113,RNA-Seq,302,8265614368,SAMN23137659,2507109883,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX13167937,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:10:00Z,1,CKF1,SRP346807,PRJNA780323,CKF1,fruit,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977114,RNA-Seq,302,8383403126,SAMN23137658,2536949836,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX13167936,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:09:00Z,1,CKL3,SRP346807,PRJNA780323,CKL3,leaf,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977115,RNA-Seq,302,8581146686,SAMN23137657,2595476405,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX13167935,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:08:00Z,1,CKL2,SRP346807,PRJNA780323,CKL2,leaf,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977116,RNA-Seq,302,8608230650,SAMN23137656,2604036695,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX13167934,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:15:00Z,1,CKL1,SRP346807,PRJNA780323,CKL1,leaf,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977117,RNA-Seq,302,9742122568,SAMN23137655,2938754473,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX13167933,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:15:00Z,1,CKS3,SRP346807,PRJNA780323,CKS3,stem,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977118,RNA-Seq,302,9223697288,SAMN23137654,2805918146,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX13167932,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:19:00Z,1,CKS2,SRP346807,PRJNA780323,CKS2,stem,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977119,RNA-Seq,302,8456007550,SAMN23137685,2553480593,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX13167931,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:20:00Z,1,AlF3,SRP346807,PRJNA780323,AlF3,fruit,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977120,RNA-Seq,302,7809019360,SAMN23137684,2378608003,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX13167930,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:17:00Z,1,AlF2,SRP346807,PRJNA780323,AlF2,fruit,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977121,RNA-Seq,302,8910229140,SAMN23137683,2682234975,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX13167929,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:18:00Z,1,AlF1,SRP346807,PRJNA780323,AlF1,fruit,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977122,RNA-Seq,302,9128079558,SAMN23137682,2752703016,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX13167928,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:23:00Z,1,AlL3,SRP346807,PRJNA780323,AlL3,leaf,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977123,RNA-Seq,302,8122800984,SAMN23137681,2453590915,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX13167927,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:20:00Z,1,AlL2,SRP346807,PRJNA780323,AlL2,leaf,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16977124,RNA-Seq,302,8536316598,SAMN23137680,2599151010,"INSTITUTE OF BOTANY, JIANGSU PROVINCE AND CHINESE ACADEMY OF SCIENCES",public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX13167926,Illumina HiSeq 4000,PAIRED,other,TRANSCRIPTOMIC,Vaccinium hybrid cultivar,ILLUMINA,2022-11-11T00:00:00Z,2021-11-18T20:37:00Z,1,AlL1,SRP346807,PRJNA780323,AlL1,leaf,China,Asia,Plant,China:Jiangsu,Britewell,not collected,not collected,not applicable,not applicable,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
